,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,38.71392620652033,67.09439809550283,28.09298685844371,149.65380479922192,0.37849876284599304,1.8613604307174683,1.3020833333333334e-05,0.0036084156899160924,354.29229736328125,50.333221435546875,21.073009490966797,25.211883544921875,11.523857116699219,8.232185363769531,11.672431945800781,4.1576032638549805,9.986727714538574,3.7832512855529785,83.35433467741936,0.0,0.8143805265426636,0.0006791397463530302,0.8856000304222107,0.0013891299022361636,0.9430400729179382,0.002286407398059964,0.9825289845466614,0.0002092276990879327,1.0,0.0,0.9995906352996826,0.0006662378436885774,0.9945456385612488,0.001053187414072454,0.9668528437614441,0.0015608525136485696,0.9188432693481445,0.004168413113802671,0.8542718887329102,0.004619902931153774,0.7780795097351074,0.0037261215038597584,0.7344714999198914,0.001277430565096438,109.22356414794922,0.002852026605978608,32.704620361328125,8.933914184570312,32.73982620239258,8.988898277282715,32.6021842956543,8.520647048950195,32.59819793701172,8.058218002319336,32.49113082885742,7.664305210113525,32.341636657714844,7.822945594787598,32.62092590332031,8.38119888305664,32.35551452636719,8.20251750946045,32.26378631591797,8.115629196166992,-0.002739169793179405,0.022188306675949857,0.013509360074882822,0.03268464050877319,-0.011216961317698618,0.03768523892191001,0.011991284737302642,0.04633928945889589,0.0032195536514072684,0.015976990820404786,0.00831682864674039,0.021601377764970092,0.009120294659575338,16.604005813598633,12.06061840057373,0.7263680100440979
1,26.9189229479316,0.8457912178379202,10.7666015625,0.0,0.039613258093595505,0.048804741352796555,1.3020833333333334e-05,0.0036084156899160924,338.6960754394531,0.6906443238258362,11.09497356414795,0.7666213512420654,10.46473217010498,0.5365576148033142,9.767457008361816,0.5677117109298706,9.26736831665039,0.5263903737068176,129.19921875,0.0,0.8143594264984131,4.309787527745357e-06,0.8857128024101257,4.582434030453442e-06,0.9432840943336487,4.9785694500315e-06,0.9825356602668762,3.2905052194109885e-06,1.0,0.0,0.9996823668479919,3.089134679612471e-06,0.9946866035461426,3.928864316549152e-06,0.9666646718978882,4.0016157072386704e-06,0.9183165431022644,4.5944584599055815e-06,0.8536754846572876,4.854166945733596e-06,0.7775839567184448,4.482340045797173e-06,0.7342565059661865,4.270135377737461e-06,109.2253189086914,0.00044920158688910306,29.491727828979492,0.9754261374473572,29.36870765686035,0.7006815075874329,29.350664138793945,0.7959765195846558,29.344764709472656,0.5925904512405396,29.26894187927246,0.27875155210494995,29.288984298706055,0.3834735155105591,29.288545608520508,0.5000354647636414,29.277175903320312,0.3519779145717621,29.3681697845459,0.6052822470664978,-0.0022246435127389603,0.020098122843993853,0.0078511877027882,0.034546033639541465,-0.00874351138706387,0.04692851362911726,0.01955696795628194,0.05079823386331495,0.0034327678569395868,0.015500917224876903,0.007366018567054035,0.020758138491843423,0.11858978455555659,0.5141496062278748,0.19369809329509735,0.3767348825931549
2,25.59133385803166,4.3493709391916315,10.7666015625,0.0,0.11124734580516815,0.5930806398391724,1.27440485293368e-05,0.0035698579969746518,341.4162292480469,15.118073463439941,13.41137981414795,12.457420349121094,10.50085163116455,2.4956605434417725,9.081235885620117,1.1427547931671143,8.560413360595703,0.925271213054657,161.4990234375,0.0,0.8143892884254456,0.0002401061647105962,0.8857468366622925,0.0002760415954980999,0.9432932734489441,8.101170533336699e-05,0.9825358986854553,1.589418388903141e-05,1.0,0.0,0.9996863007545471,1.4817430383118335e-05,0.9946920275688171,1.3865103028365411e-05,0.9666742086410522,3.534909774316475e-05,0.9183357357978821,0.000107944208139088,0.8536936044692993,0.00010577366629149765,0.7775976657867432,8.1341560871806e-05,0.7342725396156311,0.00011650470696622506,109.22445678710938,0.0006138773751445115,30.07518196105957,3.14961838722229,29.96807098388672,3.422725200653076,29.867298126220703,3.32617449760437,29.90001678466797,3.2399535179138184,29.957950592041016,3.519667387008667,29.853191375732422,3.4523141384124756,29.933521270751953,3.4713380336761475,29.83367347717285,3.3390023708343506,29.817556381225586,3.532510995864868,-0.0059608462661811116,0.019694663990797258,0.013055078149597032,0.042417794022206724,-0.014989458793969842,0.053947818317155456,0.018941567559483806,0.06405835406444246,0.001378250695548043,0.01789372576924517,0.0076087639563680995,0.024723565379867835,0.09075886664358758,7.141570568084717,1.9787967205047607,0.2770814597606659
3,89.50836010823913,62.4951175847457,40.92734633692053,149.1968008775754,1.1965285539627075,1.536257028579712,1.3020833333333334e-05,0.0036084156899160924,477.8051452636719,41.63288497924805,113.80744171142578,25.05646514892578,29.16197967529297,13.248159408569336,29.37177276611328,6.758325576782227,17.269451141357422,6.845205307006836,117.45383522727273,0.0,0.8201462626457214,0.025258248671889305,0.886505126953125,0.022159116342663765,0.9394957423210144,0.0184746365994215,0.9773414134979248,0.02199416421353817,0.9955828189849854,0.02352604828774929,0.996475100517273,0.01138079073280096,0.9876941442489624,0.017008719965815544,0.960178792476654,0.028211010619997978,0.9176259636878967,0.020633863285183907,0.8574519157409668,0.02185945026576519,0.7852028608322144,0.024865610525012016,0.7463705539703369,0.03525665029883385,108.3292465209961,0.16110433638095856,80.02457427978516,8.009323120117188,75.0319595336914,7.846900939941406,70.8838119506836,7.778459548950195,67.22066497802734,7.913186073303223,63.95547866821289,8.01576042175293,61.28034973144531,8.595636367797852,59.336647033691406,8.946365356445312,58.193359375,9.053977966308594,58.101070404052734,8.677947044372559,-0.021241823863777848,0.032610990025187844,0.05888043117327442,0.062397526625923946,-0.028419403211432888,0.07658961242022155,0.049958555871637944,0.06857620038599758,0.009127603746572134,0.02058847273383863,0.03037783619571918,0.030466043717255316,0.09872959899865795,11.021746635437012,8.129037857055664,0.7375453114509583
4,75.91998790083366,19.411927383966535,21.6758071192053,33.52407295153787,1.1602104902267456,1.275383710861206,1.3020833333333334e-05,0.0036084156899160924,460.5250549316406,29.785205841064453,101.88373565673828,24.224945068359375,27.492277145385742,15.240264892578125,26.082738876342773,10.594381332397461,16.366926193237305,5.224870204925537,135.99917763157896,0.0,0.8196158409118652,0.024119311943650246,0.8859020471572876,0.014177748933434486,0.9420482516288757,0.011341635137796402,0.9806203246116638,0.009463380090892315,0.9989805817604065,0.0055627524852752686,0.9986235499382019,0.0033017988316714764,0.9912638664245605,0.008495091460645199,0.9643922448158264,0.011672467924654484,0.918908953666687,0.017537198960781097,0.8584959506988525,0.025119414553046227,0.7863814234733582,0.03173937276005745,0.7438517212867737,0.03246419504284859,108.31995391845703,0.12819857895374298,73.14285278320312,10.846565246582031,69.37960815429688,10.48571491241455,65.17610168457031,10.859086990356445,62.399776458740234,10.980391502380371,59.003868103027344,11.01363468170166,58.02842330932617,10.482758522033691,56.33505630493164,10.166176795959473,55.25335693359375,9.950786590576172,55.265018463134766,9.431329727172852,-0.014678982210158053,0.04190408344093555,0.022780669398822676,0.056321823741523884,-0.025270183185098476,0.0574229802741867,0.0244424840167327,0.06111467040267599,0.012813252998560811,0.030007728494089246,0.018155719428531798,0.02733344581401502,0.11902942045596586,6.8110785484313965,6.26768684387207,0.9202194213867188
5,74.82985132801689,18.034616321590022,20.76416015625,30.057141574661085,1.0542243719100952,1.0842221975326538,1.27440485293368e-05,0.0035698579969746518,458.30010986328125,28.24781036376953,101.10198211669922,23.017105102539062,24.154064178466797,14.853282928466797,21.85023307800293,11.702713012695312,13.537363052368164,4.854809284210205,151.99908088235293,0.0,0.8192099332809448,0.027013098821043968,0.8868895769119263,0.02786736935377121,0.9418245553970337,0.034618787467479706,0.9791975021362305,0.033398669213056564,0.9974722862243652,0.022771697491407394,0.9978508949279785,0.013800807297229767,0.9925544261932373,0.007927763275802135,0.9671294093132019,0.007223103195428848,0.9211069345474243,0.011811617761850357,0.8590037226676941,0.020093096420168877,0.7847212553024292,0.027183499187231064,0.7415627837181091,0.030091576278209686,108.26908874511719,0.08409734070301056,67.72962951660156,11.092550277709961,64.77130889892578,10.825879096984863,62.10456085205078,10.834979057312012,59.430538177490234,11.186044692993164,57.97461700439453,10.369791030883789,57.19382858276367,9.921741485595703,56.151214599609375,10.057150840759277,54.6927490234375,9.944581985473633,55.200035095214844,9.133610725402832,-0.006793642344045955,0.03557968132792151,0.02078830959865176,0.045497146202871916,-0.040507597769589676,0.04163990453916694,0.018094961925370072,0.05762017912004448,0.013476470746412334,0.022223415062124965,0.010301326425565974,0.024037816305364168,0.14165414466008974,6.070920467376709,6.049337387084961,0.996444821357727
6,74.27768421389801,55.2778182716293,35.08058257450331,121.07352051349615,1.2102667093276978,1.6260484457015991,1.3020833333333334e-05,0.0036084156899160924,475.236328125,45.11313247680664,102.12124633789062,29.27177619934082,28.275251388549805,14.250955581665039,24.708711624145508,6.900430679321289,18.434850692749023,6.377213478088379,117.45383522727273,0.0,0.8182352185249329,0.015059654600918293,0.887539803981781,0.01211992371827364,0.9421133995056152,0.009938194416463375,0.9801375269889832,0.016811152920126915,0.9971157908439636,0.021201204508543015,0.9980442523956299,0.008520908653736115,0.9913732409477234,0.013484678231179714,0.9637504816055298,0.0239922646433115,0.9197230339050293,0.01410240214318037,0.8572166562080383,0.015370774082839489,0.782524824142456,0.018476124852895737,0.7422008514404297,0.029647454619407654,110.34539031982422,0.08706015348434448,75.5932388305664,7.29245138168335,70.41512298583984,7.9247541427612305,66.6084213256836,8.251932144165039,63.896156311035156,8.907320022583008,61.571529388427734,9.3400239944458,59.787471771240234,9.632261276245117,58.69126510620117,9.506925582885742,57.65525436401367,9.632378578186035,56.49563980102539,9.718602180480957,-0.00832432182061297,0.032857520952745196,0.05270615629147467,0.05685200858816815,-0.03696404005185899,0.0715595428213047,0.05178170388430403,0.058974772405819005,0.0127260874551129,0.02342465683219824,0.025637329295661624,0.03265352290676337,0.09776077590007565,11.025755882263184,8.494768142700195,0.7704476714134216
7,64.03107574963198,19.476089724000595,19.750653197433774,30.362429889923312,1.1515486240386963,1.3718897104263306,1.3020833333333334e-05,0.0036084156899160924,464.2451477050781,32.05486297607422,95.4992904663086,25.77073860168457,29.27191162109375,15.599493980407715,23.664485931396484,10.90824031829834,18.897794723510742,5.0622382164001465,135.99917763157896,0.0,0.8210908770561218,0.01992952637374401,0.8885110020637512,0.01030530035495758,0.94449782371521,0.007648657541722059,0.9822745323181152,0.006026836112141609,0.9995369911193848,0.0030327870044857264,0.999110221862793,0.0020955922082066536,0.9930301904678345,0.0049838838167488575,0.9668577909469604,0.004498647525906563,0.9215397238731384,0.011843221262097359,0.8602375984191895,0.020918169990181923,0.7868676781654358,0.0277396272867918,0.7440620064735413,0.028352787718176842,110.3641357421875,0.1159529834985733,72.69950103759766,10.091228485107422,69.05353546142578,10.391983985900879,65.20987701416016,10.74629020690918,62.767242431640625,10.917895317077637,60.14327621459961,10.749048233032227,58.18682861328125,10.702068328857422,56.2413215637207,10.759377479553223,55.06394958496094,10.466095924377441,54.474971771240234,10.072575569152832,-0.012714239522591793,0.03824678910584842,0.03321048776464198,0.06001123581639621,-0.023317203221070427,0.048786295055163895,0.032869239803297055,0.05160772228549247,0.008530431779179544,0.027667359275836453,0.018833081271758968,0.025288583290202102,0.10504254784276523,7.347322463989258,6.910597324371338,0.940559983253479
8,61.98634372568881,17.888350040071465,19.15616122159091,25.568283254248808,1.0459253787994385,1.1557857990264893,1.27440485293368e-05,0.0035698579969746518,459.9296875,30.267797470092773,93.40703582763672,24.58057975769043,26.82752799987793,15.205435752868652,20.770408630371094,11.5955810546875,17.2157039642334,4.548415660858154,151.99908088235293,0.0,0.8184551000595093,0.023330312222242355,0.8865936994552612,0.02402607724070549,0.9419545531272888,0.029917754232883453,0.9798122048377991,0.028988590463995934,0.9978480935096741,0.020257793366909027,0.9981837868690491,0.012223470024764538,0.9932219386100769,0.006336485967040062,0.9673750996589661,0.006019757594913244,0.9207478165626526,0.00926033966243267,0.858126163482666,0.016305021941661835,0.7835642099380493,0.02307978644967079,0.7403603196144104,0.025908885523676872,110.340576171875,0.07084602117538452,68.7373046875,9.812105178833008,65.27093505859375,10.351170539855957,61.721744537353516,11.119725227355957,59.88827896118164,11.039121627807617,58.10136032104492,10.534994125366211,56.48752212524414,10.424948692321777,55.69386672973633,10.368498802185059,53.96159744262695,10.480701446533203,54.113407135009766,9.904985427856445,-0.004116223554587621,0.040547105590095646,0.022497000734932843,0.03908268616814233,-0.047567765397616535,0.04590981451961411,-0.0008407805541874273,0.06731924289240511,0.013253507040522255,0.021057813644292638,0.010750163163255385,0.022533933508593763,0.14329741451930564,6.65401554107666,6.1948771476745605,0.9309983253479004
9,43.39973522751376,69.8031798644587,29.091214817880793,158.26419097287757,0.46327948570251465,1.8803200721740723,1.3020833333333334e-05,0.0036084156899160924,342.9471740722656,51.890838623046875,23.87641716003418,25.45158576965332,12.840987205505371,8.575032234191895,12.568389892578125,4.641259670257568,10.584709167480469,4.531010150909424,83.35433467741936,0.0,0.8144073486328125,0.0007692415383644402,0.8855990767478943,0.0015064089093357325,0.9430251121520996,0.0025211006868630648,0.982541024684906,0.0002075539669021964,1.0,0.0,0.999586284160614,0.000675125396810472,0.99454665184021,0.0010550821898505092,0.9669167399406433,0.002049475209787488,0.9189466238021851,0.004921149928122759,0.8543616533279419,0.005251409951597452,0.7781655192375183,0.004308592528104782,0.7345302104949951,0.0016064366791397333,107.9374771118164,0.0035026876721531153,33.49346923828125,9.262917518615723,33.08415603637695,9.310372352600098,32.779296875,8.74459171295166,32.49055862426758,8.330242156982422,32.26737976074219,8.049714088439941,32.103912353515625,8.186978340148926,32.20402908325195,8.727076530456543,32.03972244262695,8.540220260620117,31.877702713012695,8.510467529296875,0.0032682212206602726,0.025890934322383815,0.014855689980084128,0.02996442170104731,-0.011209236988684024,0.04161412033579217,0.015446993086735429,0.044627339075776394,0.005603741496362175,0.015362959439473996,0.009284478460466289,0.018849872180285433,0.013572854696250882,16.6302433013916,12.0509033203125,0.7246378064155579
